id,conversation_id,username,in_reply_to_screen_name,full_text,image_url,tweet_url,lang,location,favorite_count,quote_count,reply_count,retweet_count,user_id,created_at
1968343199673729300,1968343199673729300,okcontract,,If you missed our post about supply chain attack that happened last week affected popular npm packages and allowed attackers to drain crypto wallets as a result... here's a link: https://t.co/Mq6QTOvf1n,,https://x.com/okcontract/status/1968343199673729391,en,,2,0,0,1,1336784303041163300,2025-09-17 22:56:03
1968342884228436500,1968342884228436500,PrateekJainDev,,don't know what's happening with npm this is now the third attack this week only https://t.co/vM91IOinCD,,https://x.com/PrateekJainDev/status/1968342884228436394,en,Pune,1,0,0,0,2911758980,2025-09-17 22:54:48
1968341187343110400,1968341187343110400,https://x.com/techchie/status/1968341187343110517,,Shai-Hulud Supply Chain Attack: Worm Used to Steal Secrets 180 NPM Packages Hit - https://t.co/r8DSs6NuTD,,0,en,Surat,0,0,0,0,0,2025-09-17 22:48:03
1968340952273338600,1968340952273338600,thiago_sant0s83,,Jesus . this may be the worst one (yet) https://t.co/5MnZasK33N Essentially all registries for all platforms can be had with this type of attack #npm #ShaiHulud,,https://x.com/thiago_sant0s83/status/1968340952273338722,en,,2,0,0,2,1755675617331212300,2025-09-17 22:47:07
1968340539729981700,1968340539729981700,1364162464531775491,,Coded and deployed a Flutter Web-app today. It s less painful than dealing with React and npm. Bonus: No supply chain attack issues Only annoying thing was not having hot reload.,,0,en,Cambridge,2,0,0,1,,2025-09-17 22:45:29
1968340126129685000,1968340126129685000,theomegabit,,Nifty research tool for the Shai-Hulud NPM attack #cybersecurity httpreadme-ov-file/brunos3d/crysknife/tree/main?tab=readme-ov-file,,https://x.com/theomegabit/status/1968340126129684945,en,us-east-2,0,0,0,0,14347790,2025-09-17 22:43:50
1968335920060629200,1968227585424523300,Dr_whoami_,IceSolst,@IceSolst Soooo ? What are we doing about this npm supply chain attack?,,https://x.com/Dr_whoami_/status/1968335920060629355,en,,1,0,0,0,1448301701551825000,2025-09-17 22:27:07
1968332773179179000,1967953826079822000,pHo9UBenaA,pHo9UBenaA,Ongoing Supply Chain Attack Targets CrowdStrike npm Packages... https://t.co/5N61KWuLe5,,https://x.com/pHo9UBenaA/status/1968332773179179113,en,,0,0,0,0,1227202026292961300,2025-09-17 22:14:37
1968330720461693200,1968327507813519600,sushicomabacate,ecltico,@ecltico A lista mais completa que vi até agr é essa https://t.co/smpxwT4t8K,,https://x.com/sushicomabacate/status/1968330720461693246,pt,Ciudad Autónoma de Buenos Aire,0,0,1,0,1293403675,2025-09-17 22:06:28
1968330191203422700,1968227585424523300,whokilleddb,IceSolst,@IceSolst But seriously what did you do about the npm supply chain attack?,,https://x.com/whokilleddb/status/1968330191203422675,en,Bermuda,1,0,0,0,1332449993656049700,2025-09-17 22:04:22
1968330101457822000,1968330101457822000,0xnullsh,,Every week there s another attack using npm,,https://x.com/0xnullsh/status/1968330101457822076,en,,0,0,0,0,1910840226265915400,2025-09-17 22:04:00
1968326847751684600,1966820924985864400,vladchatware,comradesergeant,@comradesergeant Sometime around your post there was a supply chain attack on npm ironically. There is no point to go deeper than TS (unless it s a business specific) since it needs to be soft enough to find its model.,,https://x.com/vladchatware/status/1968326847751684586,en,,1,0,1,0,1946501945646293000,2025-09-17 21:51:04
1968326261895532500,1968326261895532500,nisten,,yo it's getting pretty bad eh 3rd supply chain attack in 2 weeks. mcp-knowledge-graph got hit too you better start using scoped keys and containerizing your dev environment bois and gentleladies https://t.co/fAclBdRRax https://t.co/VITTD1tPJp,https://pbs.twimg.com/media/G1DkoQFXwAAWtaK.jpg,https://x.com/nisten/status/1968326261895532587,en,Toronto,4,0,1,0,15220945,2025-09-17 21:48:45
1968325388133966000,1968325388133966000,TanishqSingla_,,LMAO crowdstrike is named in the most npm supply chain attack. Imagine calling yourself a security company ,,https://x.com/TanishqSingla_/status/1968325388133966205,en,,4,0,1,0,1520643146090090500,2025-09-17 21:45:16
1968324728357343500,1968324728357343500,merav_br,,Just updated our Shai-Hulud blog Throughout the day we added payload analysis more affected packages and IOCs. Check it out! @wiz_io https://t.co/sLpDiCAASq,,https://x.com/merav_br/status/1968324728357343432,en,,15,0,1,4,1521134464474263600,2025-09-17 21:42:39
1968324607418483000,1968324607418483000,sonatype,, Another active attack targeting npm developers and this one spreads itself. We break down the evolving #ShaiHulud campaign a new wave of self-propagating malware targeting #npm publishers: ️ Over 180+ compromised packages tracked so far ️ Multi-stage payloads exfiltrate,,https://x.com/sonatype/status/1968324607418482854,en,,2,0,0,0,117142912,2025-09-17 21:42:10
1968321977913053700,1968321973542691300,TechNadu,TechNadu,Full story: https://t.co/UjlqIutPOE How do you see this playing out? Should registries like npm adopt phishing-proof 2FA for every publication request to stop these attacks? #CyberSecurity #SupplyChain #npm,,https://x.com/TechNadu/status/1968321977913053620,en,Tirupur,0,0,0,0,820158776707719200,2025-09-17 21:31:43
1968321973542691300,1968321973542691300,TechNadu,, Multiple @CrowdStrike npm packages were hit in a Shai-Hulud supply chain attack. - 187 packages infected - Malware exfiltrates credentials via TruffleHog - Expands attack surface: 477 packages flagged #Cybersecurity #npm #SupplyChain https://t.co/DhwPbNb9SS,https://pbs.twimg.com/media/G1DgvY_XIAALkGI.jpg,https://x.com/TechNadu/status/1968321973542691300,en,Tirupur,0,0,1,0,820158776707719200,2025-09-17 21:31:42
1968321575947784200,1968321575947784200,REAL_tech5,,Just read about the massive NPM supply chain attack and it s a wake-up call for anyone building with open source. What happened: A trusted package maintainer was phished with a fake 2FA reset request. Attackers hijacked the account... For more https://t.co/ZKbItwNNqP https://t.co/zPE1yzxEWR,https://pbs.twimg.com/media/G1Dh5zcWAAEkgcg.png,https://x.com/REAL_tech5/status/1968321575947784215,en,,0,0,0,0,1626313385506660400,2025-09-17 21:30:08
1968317546144432000,1968317546144432000,yashgorana,,another npm supply chain attack - js ecosystem straight up not having a good month https://t.co/kLzzqPjhmK,https://pbs.twimg.com/media/G1DeX9Ub0AAmCGY.jpg,https://x.com/yashgorana/status/1968317546144432175,en,Bengaluru/Pune,0,0,0,0,66084608,2025-09-17 21:14:07
1968317256615739600,1968317256615739600,gibbok_coding,,https://t.co/giD2ajCWcI,,https://x.com/gibbok_coding/status/1968317256615739588,zxx,,0,0,0,0,818841665377075200,2025-09-17 21:12:58
1968316618150195500,1968316618150195500,thedroptimes,, On @TalkingDrupal #520 @mikeherchel &amp; @AndyG5000 launch @DripyardStyle an accessible Canvas-ready premium theme. Plus: PSA on a serious NPM supply chain attack audit your dependencies now. https://t.co/M6xBmpXSTE #Drupal #OpenSource #DevTools #WebAccessibility https://t.co/2KaKXIAJBn,https://pbs.twimg.com/media/G1DdiEXX0AA-k0W.jpg,https://x.com/thedroptimes/status/1968316618150195412,en,,0,0,0,1,1459051554720436200,2025-09-17 21:10:25
1968315364087153200,1968315364087153200,1510722048028557315,,In today s Web3 world your wallet is more than just storage it s your fortress. ️ The recent NPM supply chain attack showed how vulnerable passive wallets can be. Don t wait for a loss to act. @squirrel_wallet (NUTS) is redefining security with proactive features. ️ https://t.co/9aCEAOM5Cv,https://pbs.twimg.com/media/G1DcYuPXIAAmcQz.jpg,1,en,Minna,22,0,0,28,,2025-09-17 21:05:26
1968313196370145800,1968313196370145800,1797171256405708800,,แพกเกจ CrowdStrike npm ถูกบุกรุกในการโจมตีห่วงโซ่อุปทานอย่างต่อเนื่อง การโจมตีของห่วงโซ่อุปทานอย่างต่อเนื่องทําให้แพ็กเกจ npm หลายชุดที่เผยแพร่โดย CrowdStrike ขยายแคมเปญที่เป็นอันตรายที่เรียกว่า การโจมตีของ Shai-Halud https://t.co/Ax5mU0QKzk,,0,th,Los Angeles,1,0,0,0,,2025-09-17 20:56:50
1968312617341985000,1968312617341985000,Vulcanux_,,New best story on Hacker News: Shai-Hulud malware attack: Tinycolor and over 40 NPM packages compromised https://t.co/rX3MBuySuy,,https://x.com/Vulcanux_/status/1968312617341985071,en,Deep inside mount Etna.,0,0,0,0,1171930259538829300,2025-09-17 20:54:32
1968311291405119700,1968311291405119700,viorel4444,,Shai-Hulud malware attack: Tinycolor and over 40 NPM packages compromised https://t.co/RJFQQD6prZ #New best story on Hacker News.,,https://x.com/viorel4444/status/1968311291405119629,en,Metaverse,0,0,0,0,43841694,2025-09-17 20:49:15
1968309070722670600,1968309065546936800,35899847,johnzabroski,didn't change much of that but it is placing much more emphasis on peer review quality control quality assurance and deployment. Software Supply Chain Security will also be a huge emphasis going forward with the Shai-Hulud attack on npm this past week.,,0,en,Boston,0,0,0,0,,2025-09-17 20:40:26
1968308710503338000,1968308710503338000,markpahulje,,Open source needs a security review - Why open source is broken - An attack targeting the Node.js ecosystem was just identified but not before it compromised 18 npm packages that account for billions of weekly downloads. (https://t.co/twFPRxfXbw),,https://x.com/markpahulje/status/1968308710503338028,en,,0,0,0,0,394104914,2025-09-17 20:39:00
1968308231366979800,1968308231366979800,https://x.com/IroncladDev/status/1968308231366979837,,Sir a second supply chain attack has hit the NPM registry https://t.co/rwJ7n2ttyo,https://pbs.twimg.com/media/G1DVeAjWIAAwBZe.png,15,en,Whitewright,416,0,0,6,13,2025-09-17 20:37:06
1968304529428124000,1968304529428124000,SIP200OK,,No really you should look into this https://t.co/CPx63tL18b,,https://x.com/SIP200OK/status/1968304529428123972,en,DFW,1,1,0,0,44224906,2025-09-17 20:22:23
1968303937557033200,1968303937557033200,SCMagazine,,A supply chain attack was discovered on more than 40 @npmjs packages in which threat actors injected malicious code via a standard bundle.js JavaScript file to weaponize legitimate tools like TruffleHog to steal credentials. #cybersecurity #infosec https://t.co/y5CMcYVkIK,,https://x.com/SCMagazine/status/1968303937557033172,en,NYC,1,0,0,1,17164327,2025-09-17 20:20:02
1968303448681521200,1968303448681521200,Sweet_cloud_sec,, A self-replicating npm worm is spreading via compromised packages + CI/CD pipelines stealing secrets + publishing poisoned forks. Rotate creds upgrade deps audit workflows. Full attack flow + IoCs in our blog:https://t.co/c34UozjKk1 https://t.co/sBP9njEgS7,https://pbs.twimg.com/media/G1DRjlDXYAE1FME.png,https://x.com/Sweet_cloud_sec/status/1968303448681521184,en,Anywhere your cloud is.,0,0,0,0,1684575556795506700,2025-09-17 20:18:06
1968302650468016400,1968302650468016400,iiser_ayush,,Another week another massive #npm supply chain attack. At this point the node_modules folder should just come with its own antivirus and a complimentary bottle of aspirin. https://t.co/Xm302LfSFv,https://pbs.twimg.com/media/G1DQy64W8AAhAZb.jpg,https://x.com/iiser_ayush/status/1968302650468016332,en,The Most Beautiful Land,2,0,0,0,1809166970358788000,2025-09-17 20:14:55
1968301268524519700,1968301268524519700,3118999953,,https://t.co/6QLHLVeyoo,,0,zxx,Guernsey,0,0,0,0,,2025-09-17 20:09:26
1968299136429461500,1968299136429461500,TechKimmi,,Hackers left empty-handed after massive NPM supply-chain attack https://t.co/fBNxZi1uWx #layer7datasolutions #cybersecurity #msp #SECaas,,https://x.com/TechKimmi/status/1968299136429461628,en,,0,0,0,0,827333143438975000,2025-09-17 20:00:58
1968298764906713300,1968298759236035000,alephium,alephium,Short on time? Find the parts that matter most to you: 00:00 Introductions 01:08 What we ll be covering 02:06 Alephium Dev Updates 04:41 npm attack discussion 07:35 Partnership with @emcd_io (and giveaway) 09:04 L1 Season??!? 12:42 Ecosystem News! Ft @linx_labs @alephiumbank ,,https://x.com/alephium/status/1968298764906713403,en,Switzerland,132,20,122,105,1038069494453653500,2025-09-17 19:59:29
1968298160578834700,1968298160578834700,cyberhubpodcast,, Live Stream Cyber News Ep. 981️ Jaguar Land Rover Faces Another Week of Shutdown from Cyberattack NPM Packages Compromised in SupplyChain Attack ChatGPT's Calendar Integration Abused to Steal Emails Apple Rolls Out iOS 26 macOS Tahoe 26 #Cybernews https://t.co/9LP6gAeQmn,,https://x.com/cyberhubpodcast/status/1968298160578834723,en,United States,0,0,0,0,979180271152062500,2025-09-17 19:57:05
1968298160394269200,1968298160394269200,realjamesazar,, Live Stream Cyber News Ep. 981️ Jaguar Land Rover Faces Another Week of Shutdown from Cyberattack NPM Packages Compromised in SupplyChain Attack ChatGPT's Calendar Integration Abused to Steal Emails Apple Rolls Out iOS 26 macOS Tahoe 26 #Cybernews https://t.co/Kw82Eb5dg5,,https://x.com/realjamesazar/status/1968298160394269176,en,United States,0,0,0,0,1586168049429880800,2025-09-17 19:57:05
1968296263150895400,1968296263150895400,vxunderground,,While everyone was discussing the NPM supply chain attack what else happened? - @_CPResearch_ did some article on some nerd named PureCoder (???) who was doing some ClickFix malware campaign with fake job offers. They did some kind of campaign compromised some place for a few,,https://x.com/vxunderground/status/1968296263150895446,en,International,254,1,17,38,1158139840866791400,2025-09-17 19:49:32
1967896929326731800,1967896929326731800,coinspect,,Shai-Hulud (NPM/GitHub worm) malware detection tool by Bruno Silva https://t.co/l0kCyZqV4V,,https://x.com/coinspect/status/1967896929326731714,en,,4,0,0,1,2612122892,2025-09-16 17:22:44
1967880454889148700,1967880454889148700,coinspect,, Worm-like supply chain attack just hit npm again tinycolor (2M weekly) + 40+ npms compromised. The malware self-propagates across maintainer repos harvests credentials and persists. Lock dependencies NOW,,https://x.com/coinspect/status/1967880454889148772,en,,3,0,1,0,2612122892,2025-09-16 16:17:16
1967837023416578600,1967837023416578600,brunos3d,, ALERT: WORM-LIKE MALWARE IN NPM A new supply-chain attack called Shai-Hulud is spreading like a worm through npm packages. It steals tokens secrets &amp; even creates malicious GitHub Actions for persistence. ️ Developers stay alert. ️ https://t.co/SDBZOYYxMI,https://pbs.twimg.com/media/G08n6JOXUAAgnup.jpg,https://x.com/brunos3d/status/1967837023416578516,en,/dev/null,13,2,1,3,916796678094630900,2025-09-16 13:24:41
1966767224397386200,1966767224397386200,Vitusihemadu123,,Great work @concero_io ! Your swift audit confirms Concero &amp; @lanca_io are safe from the recent NPM supply chain attack (2B+ downloads hit!). With cyber threats up 300% since 2020 this shows the power of proactive security.,,https://x.com/Vitusihemadu123/status/1966767224397386221,en,,0,0,0,0,1803062784239759400,2025-09-13 14:33:41
1966760497459388700,1966760497459388700,Bolacrypt24,,Protect Your Crypto with Squirrel Wallet ️ The recent NPM supply chain attack shows how easily wallet addresses can be swapped to steal funds with 2.6B weekly downloads at risk. Stay safe with @squirrel_wallet built to protect your assets from hidden threats. Thread https://t.co/h1qA5m6d1N,https://pbs.twimg.com/media/G0tWPIZW8AEy75h.jpg,https://x.com/Bolacrypt24/status/1966760497459388563,en,,1,0,1,0,1843933058937901000,2025-09-13 14:06:57
1966735376422257000,1966579475304321300,AdewaleAbi43231,favour_martins1,@favour_martin12 That NPM breach was a wake-up call. Most wallets aren t built to handle modern threats. Guardian recovery + transaction simulation from @squirrel_wallet is exactly the kind of protection Web3 needs. $NUTS,,https://x.com/AdewaleAbi43231/status/1966735376422256854,en,Web 3,1,0,0,0,1796926886829863000,2025-09-13 12:27:08
1966539615063404800,1966317892909281500,Emmanueloscarr,squirrel_wallet,@squirrel_wallet The NPM supply chain attack was a wake-up call for the entire Web3 ecosystem. Tools like Guardian Recovery and Transaction Simulation make @Squirrel_Wallet more than a wallet it s real protection against hidden threats. ,,https://x.com/Emmanueloscarr/status/1966539615063404706,en,,0,0,0,0,1619058164841779200,2025-09-12 23:29:15
1966539086384026000,1966213906793455600,YHUNG_KING72,HeisFola_,@HeisFola_ @squirrel_wallet @0xTrendSage The npm attack is proof that invisible threats are everywhere. What I like about @squirrel_wallet is how it flips the script recovery simulation and multi-chain security are built in not bolted on. $NUTS makes safety part of everyday use not an afterthought.,,https://x.com/YHUNG_KING72/status/1966539086384026033,en,,0,0,0,0,1623677267737030700,2025-09-12 23:27:09
1966518407014093000,1966518407014093000,eclippingblog,,Ataque de phishing compromete pacotes npm e expõe ecossistema de software a novos riscos https://t.co/QuphcTfbbG,,https://x.com/eclippingblog/status/1966518407014092945,pt,Portugal,0,0,0,0,114169434,2025-09-12 22:04:59
1966468830655353000,1966468830655353000,Sign_My_Code,,Learn how the Sept 2025 npm supply chain attack compromised 18 popular packages and how you can secure your software from similar threats. Article Link - https://t.co/peCcUJFd6m #SupplyChainAttack #NPM #SoftwareSecurity #cyberattack,,https://x.com/Sign_My_Code/status/1966468830655353005,en,Texas,0,0,0,0,1439847706499817500,2025-09-12 18:47:59
1966402198192943400,1966335965405876500,Iserh_usman,web3ackerman,@web3ackerman The npm attack on Sept 8th exposed crypto wallet risks but Squirrel Wallet s Guardian Recovery and Transaction Simulation offer solid protection by tackling seed phrase flaws and simulating transactions perfect for today s escalating Web3 threats!,,https://x.com/Iserh_usman/status/1966402198192943340,en,Nigeria,1,0,0,0,1481518129402589200,2025-09-12 14:23:12
1966399515188977700,1966375112912802000,Nothing__web3,Iserh_usman,@Iserh_usman @squirrel_wallet GM fam. That NPM supply chain shakeup was wild but that s exactly why @squirrel_wallet s focus on security and Guardian Recovery matters. Protecting users scaling safely and keeping Web3 usable. Let s turn threats into lessons and grow stronger!,,https://x.com/Nothing__web3/status/1966399515188977690,en,,0,0,0,0,1808986666671222800,2025-09-12 14:12:33
1966387072639611400,1966387072639611400,Usmanaladdin,, Don't trust verify! Recent npm attack shows how invisible threats can drain crypto. Squirrel Wallet's Guardian Recovery Transaction Simulation &amp; Multi-Chain Shield keep you safe. Verify every tx control every outcome. #SquirrelWallet #CryptoSecurity https://t.co/8VjcnfogXn,https://pbs.twimg.com/media/G0oCnWHWIAAjitN.jpg,https://x.com/Usmanaladdin/status/1966387072639611335,en,,2,0,0,0,1432726882827391000,2025-09-12 13:23:06
1966335965405876500,1966335965405876500,web3ackerman,, NPM ATTACK: Why Don't Trust Verify Just Became Survival Last week's npm supply chain attack wasn't just another hack it was a masterclass in how invisible threats can drain your crypto without you ever knowing. The Threat: Malicious code silently hijacked wallet https://t.co/j2oZvepUKR,https://pbs.twimg.com/media/G0mzgbUXIAAwuHi.jpg,https://x.com/web3ackerman/status/1966335965405876579,en,Web3,41,0,53,2,1534440419744010200,2025-09-12 10:00:01
1966331719608328700,1966331719608328700,794105292,,18 widely used npm packages with 2.6B+ weekly downloads were compromised to hijack crypto transactions. See the steps security teams must take &amp; how @Qualys uses runtime-aware SCA prioritization &amp; behavioral detection to contain supply chain threats. https://t.co/CRbXgjIHMa,,0,en,Murfreesboro,0,0,1,0,,2025-09-12 09:43:09
1966269708329493000,1966269708329493000,Atomos_crypto,,Last week s npm supply chain attack was a wake-up call. Malicious code silently swapped wallet addresses billions in downloads thousands at risk. It s a reminder: in Web3 the biggest threats are often the ones you can t see. GN fam let s talk security. @squirrel_wallet ,,https://x.com/Atomos_crypto/status/1966269708329492915,en,,2,1,2,0,1867760797201707000,2025-09-12 05:36:44
1966212647843401700,1966212647843401700,2990778574,,#threatreport #LowCompleteness AI-Generated Phishing: How One Email Triggered a Global NPM Supply Chain Crisis | 10-09-2025 Source: https://t.co/ZLYvfe0EHr Key details below ↓ Threats: Supply_chain_technique Victims: Software ecosystem Open source package ecosystem https://t.co/cELf0IS1Uv,https://pbs.twimg.com/media/G0lj-yyXkAMdNca.jpg,0,en,Sydney,1,0,0,1,,2025-09-12 01:50:00
1966106495147229700,1966106495147229700,2990778574,,#threatreport #LowCompleteness The Great NPM Heist September 2025 | 10-09-2025 Source: https://t.co/so2yGwrCYX Key details below ↓ Threats: Supply_chain_technique Victims: Open source software ecosystem Software supply chain LLM extracted TTPs:` T1036 T1041 https://t.co/s4gbaAo95d,https://pbs.twimg.com/media/G0kDb6oXwAAus_I.jpg,0,en,Sydney,1,0,0,0,,2025-09-11 18:48:11
1965949690412679400,1965949690412679400,20260123,,18 widely used npm packages with 2.6B+ weekly downloads were compromised to hijack crypto transactions. See the steps security teams must take &amp; how @Qualys uses runtime-aware SCA prioritization &amp; behavioral detection to contain supply chain threats. https://t.co/CjLoPnxpxX https://t.co/4n2AIWz5kP,https://pbs.twimg.com/media/G0h0zwWWsAAeA2a.jpg,1,en,Foster City,2,0,0,0,,2025-09-11 08:25:06
1965949256319263000,1965826803341140200,sweeneypie08,CointribuneEN,@CointribuneEN @NaorisProtocol Exceptional performance as today's massive NPM hack highlights the urgent need for post-quantum infrastructure. Sub-Zero architecture distributed AI SWARM NIST/NATO/ETSI aligned cryptography. Token as digital trust gas for administrations. +540M cyber threats already,,https://x.com/sweeneypie08/status/1965949256319262878,en,,0,0,0,0,1772611357344428000,2025-09-11 08:23:22
1965922860465303800,1965826803341140200,Mars_Gold,CointribuneEN,@CointribuneEN @NaorisProtocol Naoris Protocol's $NAORIS shines amid the NPM breach chaos proving post-quantum tech's vital role. With Sub-Zero AI defenses mitigating 540M threats it's poised to redefine decentralized security against supply chain risks.,,https://x.com/Mars_Gold/status/1965922860465303911,en,Việt Nam,0,0,0,0,259201911,2025-09-11 06:38:29
1965913035496952000,1965826803341140200,DaniBarboza2222,CointribuneEN,@CointribuneEN @NaorisProtocol Hot take! $NAORIS from @NaorisProtocol106 shines today amid the NPM hack its post-quantum decentralized security with 540M+ threats mitigated could be the answer! https://t.co/yhtanqFLhr,,https://x.com/DaniBarboza2222/status/1965913035496951959,en,,0,0,0,0,1666411934139203600,2025-09-11 05:59:27
1965912091090620700,1965912070043611400,19808901,coin_trace,threats. Investment Fraud: The U.S. seeks forfeiture of $12M+ in scam-linked funds part of broader money laundering schemes. X users share wallet wiped horror stories calling for better security amid the bull run's FOMO. Connection to the npm Attack Update The September 8,,0,en,Grand Casablanca,0,0,0,1,,2025-09-11 05:55:42
1965912076716855300,1965912070043611400,19808901,coin_trace,investors must adapt to AI-driven threats. If scammed professional recovery is possible. This article explores trending scams links to the npm update and expert advice for protection and reclamation. Trending Scams in CryptoPhishing and Wallet Drainers: Accounting for $12M+,,0,en,Grand Casablanca,0,0,0,1,,2025-09-11 05:55:38
1965910953943613700,1965702393720664300,itscryptosocial,tinymanorg,@tinymanorg Well done @tinymanorg! Your vigilance is indeed a shield against the NPM supply chain attack. Let's mine some knowledge on how to stay safe in the face of such threats.,,https://x.com/itscryptosocial/status/1965910953943613763,en,India,0,0,0,0,1263537430474354700,2025-09-11 05:51:10
1965885381125288200,1965826803341140200,OtarunZ,CointribuneEN,@CointribuneEN @NaorisProtocol The recent npm hack really underscores the need for better security like Naoris Protocol offers. The sub-zero architecture and NIST-aligned cryptography sound robust especially with 540M threats mitigated. Curious how the token will evolve as a trust mechanism!,,https://x.com/OtarunZ/status/1965885381125288285,en,,0,0,1,0,1837372394358608000,2025-09-11 04:09:33
1965885226686800000,1965826803341140200,jagen188,CointribuneEN,@CointribuneEN @NaorisProtocol The npm hack really underscores the need for robust security like Naoris Protocol offers. The sub-zero architecture and 540M mitigated threats are impressive stats. Curious how the token will evolve as a trust layer for administrations!,,https://x.com/jagen188/status/1965885226686799975,en,,0,0,0,0,1793459244475564000,2025-09-11 04:08:57
1965852655714209800,1965826803341140200,Mcaasdabado,CointribuneEN,@CointribuneEN @NaorisProtocol Incredible timing and vision The NPM hack just proved how fragile centralized trust really is. $NAORIS showing real-world traction with 540M+ threats mitigated makes the case for decentralized post-quantum security undeniable. This could be the backbone of secure Web3,,https://x.com/Mcaasdabado/status/1965852655714209865,en,Portharcourt,0,0,0,0,2941836911,2025-09-11 01:59:31
1965797193115435000,1965797193115435000,MYC_NETWORK,,We are writing to you today with an important security update regarding a recent supply chain attack that compromised several widely used npm packages. This incident which affected millions of crypto users is a stark reminder of the persistent threats facing the sector,,https://x.com/MYC_NETWORK/status/1965797193115435087,en,Panama,19,0,2,5,1319351470697959400,2025-09-10 22:19:08
1965780870759113200,1965780870759113200,CryptoApis,, The largest npm supply chain attack put wallets &amp; DeFi apps at massive risk. Popular libs like chalk &amp; strip-ansi were compromised. Real-time detection is critical. #CryptoAPIs helps identify threats instantly. Learn more: https://t.co/3vgIVCjY8b #CryptoSecurity #DeFi https://t.co/xe1lkt5NRq,https://pbs.twimg.com/media/G0fbRPzXsAA8PTA.jpg,https://x.com/CryptoApis/status/1965780870759113212,en,Blockchain,0,0,0,0,1022756710472183800,2025-09-10 21:14:16
1965771562168221700,1965771562168221700,unit_410,,The NPM package hack gave crypto users a scare these past few days. But what if you didn t have to worry about these types of threats anymore? https://t.co/Natb6Ak7p6,,https://x.com/unit_410/status/1965771562168221790,en,,5,1,0,1,1421124429103435800,2025-09-10 20:37:17
1965756195215757600,1965756172805579000,19808901,coin_trace,on-device verification. Projects like rb2048 confirmed they're unaffected after audits. Tools like Scantist AppDefender are gaining traction for detecting such threats in dependencies. Ties to Trending Crypto Scams This npm incident aligns with surging scams in September 2025 ,,0,en,Grand Casablanca,0,0,0,1,,2025-09-10 19:36:13
1965718832003293700,1965718832003293700,windmateus,,Just in this week #npm and now #github under attacka Hackers keep focused... #cybersecurity #security #hacking #infosec #threats #vulnerabilities,,https://x.com/windmateus/status/1965718832003293588,en,Fortaleza,1,0,0,0,242345832,2025-09-10 17:07:45
1965556790005010400,1965556790005010400,RealTimeWeb3Ins,, NPM dodges a bullet! A phishing attack targeting NPM was contained after an engineer's click with no major damage or malicious code executed. Security pros urge using hardware wallets to stay safe from similar threats. Stay vigilant! #NPM #Cybersecurity #Phishing,,https://x.com/RealTimeWeb3Ins/status/1965556790005010471,en,Web3,2,0,0,0,1886079454742507500,2025-09-10 06:23:51
1965524433994429000,1965524433994429000,2990778574,,#threatreport #LowCompleteness DuckDB npm Account Compromised in Continuing Supply Chain Attack | 09-09-2025 Source: https://t.co/1LZm18cac1 Key details below ↓ Threats: Supply_chain_technique Victims: Open source maintainers Npm ecosystem LLM extracted TTPs:` https://t.co/qIhKJ6V3to,https://pbs.twimg.com/media/G0byDadWYAADZBw.jpg,0,en,Sydney,0,0,0,0,,2025-09-10 04:15:17
1965513315183907000,1965513315183907000,Veracode,, Veracode Threat Research Coordinated #npm attacks show a new level of sophistication in open-source supply chain threats. Popular packages were compromised through phishing + browser malware. Veracode Package Firewall + #SCA block these risks. https://t.co/NTiFaCZBvV https://t.co/7cpbfyZJr3,https://pbs.twimg.com/media/G0bn7XeWkAA2jPv.jpg,https://x.com/Veracode/status/1965513315183907172,en,Global,2,0,0,0,14623460,2025-09-10 03:31:06
1965487297002185000,1965487297002185000,stephbanj,,For @wardenprotocol its security first . Warden Protocol prioritizes wallet safety amid threats like the recent NPM compromise where malicious payloads altered addresses to steal crypto. Let s get into it . https://t.co/x55rJqAyav,https://pbs.twimg.com/media/G0bQQ_JWUAEnfih.jpg,https://x.com/stephbanj/status/1965487297002184889,en,,7,0,5,3,1690621253617369000,2025-09-10 01:47:43
1965463042801762300,1965462731768602600,AlvaApp,TheBlock__,@TheBlock__ Supply chain threats just got real massive NPM attack put billions of downloads and countless wallets at risk exposing how fragile crypto s core plumbing still is. If you re building or trading this was a wake-up call: security gaps in open-source infra can nuke user funds at,,https://x.com/AlvaApp/status/1965463042801762355,en,San Francisco,0,0,0,0,1701794106555641900,2025-09-10 00:11:20
1965428160746717700,1965428160746717700,blavk_timiii,,Hackers hit NPM with malicious code tricking users into bad trades transactions With @wardenprotocol users never sign directly - no risk Plus @privy_io adds extra security and built a script to help devs scan for threats,,https://x.com/blavk_timiii/status/1965428160746717648,en,yapper ,28,0,17,1,1703448008417771500,2025-09-09 21:52:44
1965403920576205300,1965400007130915300,courjosh,Cointelegraph,@Cointelegraph The NPM supply chain attack's limited impact is reassuring but Charles Guillemet's warning about ongoing threats emphasizes the need for continued vigilance and proactive security measures.,,https://x.com/courjosh/status/1965403920576205300,en,Web3.0,1,0,0,0,1363418597368864800,2025-09-09 20:16:24
1965398340075426300,1965398340075426300,CryptoNewsMag,,NPM Hack Shows Supply Chain Threats Still Endanger Crypto #btc #bitcoin #crypto #cryptonews https://t.co/pkcD7qGgT5,,https://x.com/CryptoNewsMag/status/1965398340075426221,en,,0,0,0,0,1804526378156544000,2025-09-09 19:54:14
